<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20071115,1.4651,1.4703,1.4603,1.4619,0
EURUSD,20071116,1.4618,1.4677,1.458,1.4632,0
EURUSD,20071118,1.4666,1.4674,1.4651,1.467,0
EURUSD,20071119,1.467,1.4689,1.462,1.4668,0
EURUSD,20071120,1.4666,1.4854,1.4635,1.483,0
EURUSD,20071121,1.4831,1.4869,1.4774,1.4856,0
EURUSD,20071122,1.4856,1.4873,1.482,1.4852,0
EURUSD,20071123,1.4852,1.497,1.4782,1.4838,0
EURUSD,20071125,1.4826,1.4837,1.4822,1.4836,0
EURUSD,20071126,1.4834,1.4887,1.4803,1.4873,0
EURUSD,20071127,1.4872,1.4906,1.4808,1.4834,0
EURUSD,20071128,1.4834,1.4859,1.4709,1.4838,0
EURUSD,20071129,1.4838,1.4844,1.4721,1.4756,0
EURUSD,20071130,1.4756,1.4783,1.4623,1.464,0
EURUSD,20071202,1.4648,1.4665,1.4643,1.4661,0
EURUSD,20071203,1.4658,1.4707,1.4619,1.4665,0
EURUSD,20071204,1.4668,1.4768,1.4634,1.4763,0
EURUSD,20071205,1.4762,1.477,1.459,1.4595,0
EURUSD,20071206,1.4595,1.466,1.4523,1.4655,0
EURUSD,20071207,1.4655,1.4673,1.4597,1.466,0
EURUSD,20071209,1.4655,1.466,1.4648,1.4648,0
EURUSD,20071210,1.4653,1.4738,1.4638,1.4706,0
EURUSD,20071211,1.4708,1.475,1.4637,1.4661,0
EURUSD,20071212,1.466,1.4748,1.465,1.4711,0
EURUSD,20071213,1.4711,1.4737,1.4575,1.4624,0
EURUSD,20071214,1.4624,1.4654,1.441,1.4431,0
EURUSD,20071216,1.4403,1.442,1.4399,1.4414,0
EURUSD,20071217,1.4402,1.4452,1.433,1.4412,0
EURUSD,20071218,1.4411,1.4434,1.4366,1.4408,0
EURUSD,20071219,1.4407,1.4422,1.4325,1.4371,0
EURUSD,20071220,1.4373,1.439,1.4309,1.4319,0
EURUSD,20071221,1.4318,1.4409,1.4318,1.4356,0
EURUSD,20071223,1.4371,1.4371,1.4369,1.4371,0
EURUSD,20071224,1.437,1.4411,1.437,1.4405,0
EURUSD,20071225,1.4406,1.4406,1.4394,1.4398,0
EURUSD,20071226,1.4399,1.4504,1.439,1.4482,0
EURUSD,20071227,1.4483,1.4638,1.4468,1.461,0
EURUSD,20071228,1.4609,1.4726,1.4591,1.4714,0
EURUSD,20071230,1.471,1.4722,1.4708,1.472,0
EURUSD,20071231,1.4719,1.4745,1.4566,1.4595,0
EURUSD,20080101,1.4591,1.4611,1.4587,1.4592,0
EURUSD,20080102,1.4593,1.4748,1.4592,1.472,0
EURUSD,20080103,1.4721,1.4779,1.4685,1.474,0
EURUSD,20080104,1.4741,1.4822,1.4693,1.475,0
EURUSD,20080106,1.4747,1.4753,1.4744,1.4744,0
EURUSD,20080107,1.4745,1.4749,1.4659,1.4687,0
EURUSD,20080108,1.4686,1.4738,1.4679,1.4707,0
EURUSD,20080109,1.4708,1.4742,1.4638,1.4658,0
EURUSD,20080110,1.4659,1.4813,1.464,1.4807,0
EURUSD,20080111,1.4808,1.4818,1.476,1.4776,0
EURUSD,20080113,1.4789,1.4807,1.4789,1.4807,0
EURUSD,20080114,1.4806,1.4914,1.4795,1.4862,0
EURUSD,20080115,1.4863,1.4921,1.4775,1.4775,0
EURUSD,20080116,1.4776,1.4858,1.4593,1.4652,0
EURUSD,20080117,1.4651,1.4713,1.4589,1.4642,0
EURUSD,20080118,1.4639,1.4694,1.4602,1.4614,0
EURUSD,20080120,1.4602,1.4602,1.4595,1.4596,0
EURUSD,20080121,1.4595,1.4601,1.442,1.443,0
EURUSD,20080122,1.4429,1.4682,1.4364,1.4669,0
EURUSD,20080123,1.4667,1.4668,1.451,1.4631,0
EURUSD,20080124,1.463,1.4777,1.459,1.4756,0
EURUSD,20080125,1.4754,1.4775,1.4659,1.467,0
EURUSD,20080127,1.4678,1.4693,1.4678,1.469,0
EURUSD,20080128,1.4689,1.4796,1.4661,1.4787,0
EURUSD,20080129,1.4786,1.4793,1.4735,1.4767,0
EURUSD,20080130,1.4768,1.4906,1.4754,1.4855,0
EURUSD,20080131,1.4858,1.4914,1.4803,1.4847,0
EURUSD,20080201,1.4848,1.494,1.4787,1.4797,0
EURUSD,20080203,1.4803,1.4803,1.4795,1.4799,0
EURUSD,20080204,1.4797,1.4849,1.4793,1.4828,0
EURUSD,20080205,1.4826,1.4832,1.4622,1.4647,0
EURUSD,20080206,1.4646,1.4671,1.4592,1.4622,0
EURUSD,20080207,1.462,1.4651,1.4439,1.4493,0
EURUSD,20080208,1.449,1.4547,1.445,1.4512,0
EURUSD,20080210,1.4513,1.4526,1.4512,1.4525,0
EURUSD,20080211,1.4523,1.4576,1.4481,1.4517,0
EURUSD,20080212,1.4519,1.4614,1.4496,1.4576,0
EURUSD,20080213,1.4578,1.4599,1.4532,1.4571,0
EURUSD,20080214,1.4572,1.4648,1.4548,1.4641,0
EURUSD,20080215,1.4643,1.4709,1.4631,1.4677,0
EURUSD,20080217,1.4678,1.4678,1.4671,1.4672,0
EURUSD,20080218,1.4671,1.4691,1.4611,1.4653,0
EURUSD,20080219,1.4652,1.4755,1.4641,1.4729,0
EURUSD,20080220,1.473,1.4731,1.4614,1.4713,0
EURUSD,20080221,1.4715,1.4837,1.4702,1.482,0
EURUSD,20080222,1.4818,1.4862,1.4788,1.4831,0
EURUSD,20080224,1.4838,1.4839,1.4833,1.4835,0
EURUSD,20080225,1.4834,1.4843,1.4795,1.4828,0
EURUSD,20080226,1.4827,1.5047,1.4778,1.5011,0
EURUSD,20080227,1.5013,1.5142,1.4981,1.5118,0
EURUSD,20080228,1.5117,1.5228,1.5073,1.519,0
EURUSD,20080229,1.5188,1.5239,1.5142,1.518,0
EURUSD,20080302,1.5196,1.5207,1.5196,1.5207,0
EURUSD,20080303,1.5209,1.5276,1.5157,1.5198,0
EURUSD,20080304,1.5197,1.5249,1.5173,1.5201,0
EURUSD,20080305,1.5203,1.53,1.5144,1.5275,0
EURUSD,20080306,1.5274,1.5395,1.5266,1.539,0
EURUSD,20080307,1.5388,1.5464,1.5314,1.5344,0
EURUSD,20080309,1.5359,1.5403,1.5359,1.5398,0
EURUSD,20080310,1.5399,1.5403,1.5313,1.5369,0
EURUSD,20080311,1.5367,1.5495,1.5281,1.5342,0
EURUSD,20080312,1.534,1.5573,1.5334,1.5531,0
EURUSD,20080313,1.5529,1.5645,1.5523,1.5611,0
EURUSD,20080314,1.5609,1.5685,1.5531,1.5672,0
EURUSD,20080316,1.5729,1.5736,1.5699,1.5702,0
EURUSD,20080317,1.5704,1.5902,1.5683,1.5716,0
EURUSD,20080318,1.5714,1.5831,1.5613,1.5639,0
EURUSD,20080319,1.5638,1.5783,1.5581,1.5641,0
EURUSD,20080320,1.5642,1.5644,1.5395,1.5444,0
EURUSD,20080321,1.5446,1.5472,1.5404,1.5431,0
EURUSD,20080323,1.5419,1.5422,1.5408,1.5412,0
EURUSD,20080324,1.5411,1.5455,1.5339,1.5408,0
EURUSD,20080325,1.5406,1.5657,1.5406,1.5629,0
EURUSD,20080326,1.5627,1.5857,1.5583,1.5831,0
EURUSD,20080327,1.5833,1.5844,1.5726,1.581,0
EURUSD,20080328,1.5812,1.5838,1.5741,1.5794,0
EURUSD,20080330,1.5802,1.5814,1.5801,1.5804,0
EURUSD,20080331,1.5806,1.5895,1.5759,1.5761,0
EURUSD,20080401,1.5762,1.5785,1.5562,1.5623,0
EURUSD,20080402,1.5621,1.5701,1.5532,1.5686,0
EURUSD,20080403,1.5684,1.5686,1.5509,1.5682,0
EURUSD,20080404,1.568,1.5772,1.5637,1.573,0
EURUSD,20080406,1.5728,1.5733,1.5724,1.5728,0
EURUSD,20080407,1.573,1.5736,1.5627,1.5703,0
EURUSD,20080408,1.5705,1.5797,1.5673,1.5703,0
EURUSD,20080409,1.5702,1.5863,1.5682,1.5836,0
EURUSD,20080410,1.5835,1.5911,1.5724,1.5742,0
EURUSD,20080411,1.5743,1.5854,1.5738,1.5823,0
EURUSD,20080413,1.57,1.5703,1.5694,1.5703,0
EURUSD,20080414,1.5702,1.5885,1.5669,1.5836,0
EURUSD,20080415,1.5835,1.5874,1.5752,1.5786,0
EURUSD,20080416,1.5788,1.5979,1.5762,1.5942,0
EURUSD,20080417,1.5943,1.5983,1.5847,1.5893,0
EURUSD,20080418,1.5891,1.5955,1.5709,1.5808,0
EURUSD,20080420,1.5803,1.5816,1.5803,1.5812,0
EURUSD,20080421,1.581,1.5945,1.5791,1.5907,0
EURUSD,20080422,1.5905,1.6018,1.5833,1.5997,0
EURUSD,20080423,1.5996,1.5997,1.586,1.5883,0
EURUSD,20080424,1.5881,1.5888,1.5638,1.5679,0
EURUSD,20080425,1.568,1.5705,1.5554,1.5594,0
EURUSD,20080427,1.5609,1.5618,1.5609,1.561,0
EURUSD,20080428,1.5612,1.5692,1.5592,1.5652,0
EURUSD,20080429,1.5653,1.5659,1.5539,1.5564,0
EURUSD,20080430,1.5568,1.5642,1.5516,1.5618,0
EURUSD,20080501,1.5617,1.5642,1.5429,1.5467,0
EURUSD,20080502,1.5469,1.5497,1.536,1.5412,0
EURUSD,20080504,1.5431,1.5433,1.5427,1.5427,0
EURUSD,20080505,1.5429,1.5518,1.5421,1.5498,0
EURUSD,20080506,1.5497,1.5593,1.5452,1.553,0
EURUSD,20080507,1.5533,1.5538,1.5364,1.5396,0
EURUSD,20080508,1.5397,1.544,1.5284,1.5402,0
EURUSD,20080509,1.54,1.5488,1.5393,1.548,0
EURUSD,20080511,1.5458,1.5461,1.5452,1.5456,0
EURUSD,20080512,1.5457,1.5566,1.5364,1.5539,0
EURUSD,20080513,1.554,1.5564,1.5429,1.5467,0
EURUSD,20080514,1.5465,1.5486,1.5395,1.5477,0
EURUSD,20080515,1.5476,1.5545,1.5418,1.544,0
EURUSD,20080516,1.5442,1.56,1.5436,1.5593,0
EURUSD,20080518,1.5595,1.5597,1.5592,1.5595,0
EURUSD,20080519,1.5594,1.5631,1.5484,1.5518,0
EURUSD,20080520,1.5519,1.5679,1.5501,1.5653,0
EURUSD,20080521,1.5652,1.5798,1.563,1.5795,0
EURUSD,20080522,1.5794,1.5813,1.5693,1.5723,0
EURUSD,20080523,1.5725,1.5794,1.5698,1.5775,0
EURUSD,20080525,1.5767,1.5773,1.5767,1.5768,0
EURUSD,20080526,1.5769,1.5792,1.574,1.577,0
EURUSD,20080527,1.5772,1.5817,1.5671,1.5678,0
EURUSD,20080528,1.5677,1.5759,1.5606,1.5646,0
EURUSD,20080529,1.5648,1.5661,1.5484,1.5511,0
EURUSD,20080530,1.5512,1.5568,1.546,1.5557,0
EURUSD,20080601,1.5567,1.5567,1.5555,1.556,0
EURUSD,20080602,1.5561,1.5587,1.5486,1.5539,0
EURUSD,20080603,1.554,1.5627,1.5411,1.5432,0
EURUSD,20080604,1.5435,1.5482,1.5418,1.5425,0
EURUSD,20080605,1.5426,1.5599,1.5364,1.558,0
EURUSD,20080606,1.5583,1.5774,1.557,1.5768,0
EURUSD,20080608,1.5787,1.5798,1.5787,1.5789,0
EURUSD,20080609,1.5791,1.5841,1.5618,1.5641,0
EURUSD,20080610,1.564,1.5653,1.5439,1.5455,0
EURUSD,20080611,1.5457,1.5585,1.5452,1.5555,0
EURUSD,20080612,1.5554,1.5564,1.5378,1.5448,0
EURUSD,20080613,1.545,1.548,1.5303,1.536,0
EURUSD,20080615,1.5407,1.5414,1.5399,1.5402,0
EURUSD,20080616,1.5404,1.5518,1.5345,1.5467,0
EURUSD,20080617,1.5469,1.5551,1.5459,1.5505,0
EURUSD,20080618,1.5507,1.5536,1.5463,1.5526,0
EURUSD,20080619,1.553,1.5585,1.5465,1.55,0
EURUSD,20080620,1.5501,1.565,1.5491,1.5625,0
EURUSD,20080622,1.5632,1.5634,1.5627,1.5627,0
EURUSD,20080623,1.5625,1.5627,1.5467,1.5514,0
EURUSD,20080624,1.5515,1.562,1.5491,1.5568,0
EURUSD,20080625,1.557,1.5684,1.5536,1.5663,0
EURUSD,20080626,1.5665,1.5764,1.5627,1.5749,0
EURUSD,20080627,1.5751,1.5789,1.5718,1.5787,0
EURUSD,20080629,1.5778,1.5787,1.5774,1.5777,0
EURUSD,20080630,1.5776,1.5835,1.573,1.5753,0
EURUSD,20080701,1.5754,1.5825,1.5722,1.5794,0
EURUSD,20080702,1.5793,1.589,1.5776,1.589,0
EURUSD,20080703,1.5886,1.5907,1.5681,1.5695,0
EURUSD,20080704,1.5694,1.5726,1.5654,1.5698,0
EURUSD,20080706,1.5697,1.5703,1.5693,1.5694,0
EURUSD,20080707,1.5693,1.5751,1.561,1.5722,0
EURUSD,20080708,1.5724,1.5738,1.5635,1.5666,0
EURUSD,20080709,1.5664,1.5747,1.5649,1.5736,0
EURUSD,20080710,1.5737,1.5799,1.5689,1.5783,0
EURUSD,20080711,1.5785,1.5945,1.5764,1.5921,0
EURUSD,20080713,1.5957,1.5965,1.5956,1.5964,0
EURUSD,20080714,1.593,1.5938,1.584,1.5899,0
EURUSD,20080715,1.59,1.6037,1.5866,1.5912,0
EURUSD,20080716,1.5911,1.5946,1.5799,1.5818,0
EURUSD,20080717,1.5819,1.5891,1.5781,1.5856,0
EURUSD,20080718,1.5858,1.5885,1.5805,1.5836,0
EURUSD,20080720,1.5842,1.5842,1.5833,1.584,0
EURUSD,20080721,1.5841,1.5929,1.5827,1.5923,0
EURUSD,20080722,1.5924,1.5943,1.5756,1.5786,0
EURUSD,20080723,1.5785,1.5796,1.5669,1.5684,0
EURUSD,20080724,1.5683,1.5713,1.5627,1.5677,0
EURUSD,20080725,1.5676,1.5751,1.5662,1.5695,0
EURUSD,20080727,1.5706,1.5706,1.5698,1.5698,0
EURUSD,20080728,1.5696,1.5766,1.5682,1.5737,0
EURUSD,20080729,1.5736,1.5755,1.5552,1.5582,0
EURUSD,20080730,1.5583,1.5614,1.552,1.5575,0
EURUSD,20080731,1.5576,1.5697,1.5568,1.5595,0
EURUSD,20080801,1.5594,1.5596,1.5514,1.5538,0
EURUSD,20080803,1.5566,1.5574,1.5563,1.5571,0
EURUSD,20080804,1.557,1.5629,1.5552,1.557,0
EURUSD,20080805,1.5569,1.5574,1.5442,1.5449,0
EURUSD,20080806,1.545,1.5515,1.5397,1.5412,0
EURUSD,20080807,1.541,1.55,1.5308,1.5322,0
EURUSD,20080808,1.5323,1.5332,1.4997,1.5017,0
EURUSD,20080810,1.4915,1.4942,1.4915,1.4942,0
EURUSD,20080811,1.4943,1.5082,1.4879,1.4891,0
EURUSD,20080812,1.4892,1.4963,1.4814,1.4913,0
EURUSD,20080813,1.4912,1.4978,1.4842,1.492,0
EURUSD,20080814,1.4922,1.4949,1.4776,1.48,0
EURUSD,20080815,1.4801,1.4803,1.4658,1.4672,0
EURUSD,20080817,1.4679,1.4687,1.4679,1.4683,0
EURUSD,20080818,1.468,1.4766,1.4671,1.4678,0
EURUSD,20080819,1.4677,1.4794,1.4629,1.4781,0
EURUSD,20080820,1.4782,1.4805,1.4671,1.4742,0
EURUSD,20080821,1.4741,1.4907,1.473,1.4896,0
EURUSD,20080822,1.4894,1.4899,1.4757,1.4773,0
EURUSD,20080824,1.4784,1.479,1.4784,1.4789,0
EURUSD,20080825,1.4787,1.4807,1.4697,1.4752,0
EURUSD,20080826,1.4754,1.4759,1.457,1.4643,0
EURUSD,20080827,1.4644,1.4773,1.4633,1.4715,0
EURUSD,20080828,1.4714,1.481,1.467,1.4693,0
EURUSD,20080829,1.4692,1.4766,1.4639,1.4669,0
EURUSD,20080831,1.4717,1.472,1.4695,1.47,0
EURUSD,20080901,1.4701,1.4717,1.4581,1.4585,0
EURUSD,20080902,1.4586,1.4598,1.4466,1.4515,0
EURUSD,20080903,1.4514,1.453,1.4384,1.4492,0
EURUSD,20080904,1.4493,1.4543,1.4213,1.4241,0
EURUSD,20080905,1.4242,1.4345,1.4195,1.4233,0
EURUSD,20080907,1.4366,1.4399,1.4361,1.4374,0
EURUSD,20080908,1.4375,1.4428,1.4053,1.4118,0
EURUSD,20080909,1.4117,1.4225,1.4045,1.4105,0
EURUSD,20080910,1.4106,1.4178,1.3952,1.3965,0
EURUSD,20080911,1.3968,1.4039,1.3881,1.4012,0
EURUSD,20080912,1.4013,1.4222,1.3972,1.4214,0
EURUSD,20080914,1.4335,1.4338,1.429,1.4292,0
EURUSD,20080915,1.4293,1.448,1.4083,1.4275,0
EURUSD,20080916,1.4274,1.4281,1.4073,1.4094,0
EURUSD,20080917,1.4095,1.4383,1.4094,1.4324,0
EURUSD,20080918,1.4323,1.4539,1.4278,1.4323,0
EURUSD,20080919,1.4322,1.4492,1.4151,1.4475,0
EURUSD,20080921,1.4488,1.4499,1.4485,1.4491,0
EURUSD,20080922,1.449,1.4865,1.4436,1.4798,0
EURUSD,20080923,1.4794,1.4825,1.4621,1.4671,0
EURUSD,20080924,1.467,1.4745,1.4602,1.4614,0
EURUSD,20080925,1.4612,1.4768,1.4559,1.4616,0
EURUSD,20080926,1.4617,1.4677,1.4554,1.4611,0
EURUSD,20080928,1.4551,1.4551,1.4511,1.4517,0
EURUSD,20080929,1.4516,1.4566,1.4301,1.4415,0
EURUSD,20080930,1.4416,1.4425,1.4008,1.4112,0
EURUSD,20081001,1.4113,1.4173,1.3974,1.4008,0
EURUSD,20081002,1.4009,1.4023,1.3746,1.38,0
EURUSD,20081003,1.3801,1.3906,1.3702,1.3803,0
EURUSD,20081005,1.3665,1.3701,1.3628,1.3631,0
EURUSD,20081006,1.3638,1.3676,1.3442,1.3482,0
EURUSD,20081007,1.3483,1.3741,1.3481,1.3622,0
EURUSD,20081008,1.3621,1.3754,1.3543,1.3632,0
EURUSD,20081009,1.3631,1.3784,1.3579,1.3597,0
EURUSD,20081010,1.3596,1.365,1.3258,1.3413,0
EURUSD,20081012,1.3549,1.357,1.3545,1.357,0
EURUSD,20081013,1.3571,1.3683,1.3456,1.3596,0
EURUSD,20081014,1.3595,1.3768,1.359,1.3617,0
EURUSD,20081015,1.3618,1.3686,1.345,1.3459,0
EURUSD,20081016,1.3461,1.3537,1.3345,1.348,0
EURUSD,20081017,1.3479,1.3516,1.3385,1.3403,0
EURUSD,20081019,1.3429,1.3429,1.34,1.3404,0
EURUSD,20081020,1.3402,1.353,1.3287,1.333,0
EURUSD,20081021,1.3332,1.3353,1.305,1.3053,0
EURUSD,20081022,1.3054,1.3077,1.2736,1.2823,0
EURUSD,20081023,1.2824,1.3005,1.2727,1.2967,0
EURUSD,20081024,1.2966,1.2972,1.2494,1.2588,0
EURUSD,20081026,1.2579,1.258,1.2578,1.2579,0
EURUSD,20081027,1.2577,1.2682,1.2332,1.2461,0
EURUSD,20081028,1.246,1.2833,1.2328,1.2811,0
EURUSD,20081029,1.2809,1.2991,1.2626,1.2951,0
EURUSD,20081030,1.295,1.3296,1.2804,1.2875,0
EURUSD,20081031,1.2874,1.2895,1.2667,1.2725,0
EURUSD,20081102,1.2746,1.2766,1.2738,1.2765,0
EURUSD,20081103,1.2763,1.2895,1.2577,1.2585,0
EURUSD,20081104,1.2584,1.3047,1.2526,1.2994,0
EURUSD,20081105,1.2995,1.3113,1.2794,1.2927,0
EURUSD,20081106,1.2928,1.2954,1.2675,1.2677,0
EURUSD,20081107,1.2678,1.285,1.2652,1.2762,0
EURUSD,20081109,1.2822,1.2822,1.2775,1.2811,0
EURUSD,20081110,1.2814,1.2925,1.2717,1.2749,0
EURUSD,20081111,1.275,1.2799,1.2506,1.251,0
EURUSD,20081112,1.2509,1.2631,1.2437,1.2456,0
EURUSD,20081113,1.2457,1.2858,1.2387,1.2786,0
EURUSD,20081114,1.2787,1.2827,1.2611,1.269,0
EURUSD,20081116,1.254,1.2578,1.2533,1.2537,0
EURUSD,20081117,1.2536,1.2741,1.2512,1.2633,0
EURUSD,20081118,1.2633,1.27,1.2565,1.2636,0
EURUSD,20081119,1.2635,1.2813,1.2472,1.2498,0
EURUSD,20081120,1.2497,1.2594,1.2432,1.2453,0
EURUSD,20081121,1.2451,1.2637,1.2423,1.2586,0
EURUSD,20081123,1.259,1.2606,1.2583,1.2606,0
EURUSD,20081124,1.2607,1.2957,1.2566,1.2947,0
EURUSD,20081125,1.2946,1.308,1.2802,1.3056,0
EURUSD,20081126,1.3057,1.3057,1.2819,1.2878,0
EURUSD,20081127,1.2877,1.2968,1.2859,1.2895,0
EURUSD,20081128,1.2896,1.2956,1.2644,1.2689,0
EURUSD,20081130,1.271,1.2711,1.2687,1.2692,0
EURUSD,20081201,1.2691,1.2711,1.2581,1.2616,0
EURUSD,20081202,1.2614,1.2765,1.2561,1.2718,0
EURUSD,20081203,1.272,1.2741,1.2602,1.2712,0
EURUSD,20081204,1.2711,1.2848,1.2549,1.277,0
EURUSD,20081205,1.2772,1.2799,1.2626,1.2714,0
EURUSD,20081207,1.2725,1.2734,1.2722,1.2722,0
EURUSD,20081208,1.2721,1.2968,1.2714,1.2936,0
EURUSD,20081209,1.2937,1.3,1.2798,1.2923,0
EURUSD,20081210,1.2923,1.3069,1.2903,1.3019,0
EURUSD,20081211,1.302,1.3405,1.2999,1.3343,0
EURUSD,20081212,1.3342,1.3414,1.3249,1.3368,0
EURUSD,20081214,1.3366,1.3394,1.3366,1.3393,0
EURUSD,20081215,1.3392,1.3726,1.3391,1.3701,0
EURUSD,20081216,1.3702,1.4147,1.3627,1.4048,0
EURUSD,20081217,1.4049,1.4437,1.4006,1.4404,0
EURUSD,20081218,1.4402,1.4718,1.418,1.4266,0
EURUSD,20081219,1.4265,1.4309,1.3823,1.3911,0
EURUSD,20081221,1.3919,1.3923,1.3918,1.3923,0
EURUSD,20081222,1.3922,1.4125,1.3901,1.3948,0
EURUSD,20081223,1.3949,1.4019,1.3913,1.3925,0
EURUSD,20081224,1.3924,1.4018,1.3917,1.3999,0
EURUSD,20081226,1.4064,1.4118,1.4015,1.4027,0
EURUSD,20081228,1.4063,1.4086,1.4062,1.4075,0
EURUSD,20081229,1.4074,1.4363,1.3914,1.3959,0
EURUSD,20081230,1.3958,1.422,1.394,1.411,0
EURUSD,20081231,1.4108,1.4147,1.3851,1.3982,0
EURUSD,20090101,1.4042,1.4057,1.4001,1.4004,0
EURUSD,20090102,1.4003,1.4027,1.3838,1.392,0
EURUSD,20090104,1.3905,1.3907,1.3876,1.3886,0
EURUSD,20090105,1.3885,1.3962,1.3546,1.3629,0
EURUSD,20090106,1.3627,1.3657,1.3312,1.35,0
EURUSD,20090107,1.3501,1.3746,1.343,1.3655,0
EURUSD,20090108,1.3656,1.3799,1.3533,1.3704,0
EURUSD,20090109,1.3703,1.375,1.3414,1.3474,0
EURUSD,20090111,1.3476,1.3476,1.3457,1.3459,0
EURUSD,20090112,1.3458,1.3463,1.3289,1.3365,0
EURUSD,20090113,1.3364,1.3369,1.314,1.318,0
EURUSD,20090114,1.3179,1.3337,1.3092,1.316,0
EURUSD,20090115,1.3159,1.324,1.3025,1.3136,0
EURUSD,20090116,1.3135,1.3343,1.3135,1.3266,0
EURUSD,20090118,1.3337,1.3367,1.3335,1.335,0
EURUSD,20090119,1.3351,1.3385,1.3056,1.3061,0
EURUSD,20090120,1.3063,1.3103,1.2854,1.2857,0
EURUSD,20090121,1.2859,1.3085,1.2824,1.3065,0
EURUSD,20090122,1.3064,1.3082,1.2907,1.3016,0
EURUSD,20090123,1.3015,1.3034,1.2764,1.2973,0
EURUSD,20090125,1.2963,1.2964,1.2916,1.2917,0
EURUSD,20090126,1.2916,1.3236,1.286,1.3206,0
EURUSD,20090127,1.3208,1.3328,1.3117,1.3183,0
EURUSD,20090128,1.3184,1.3327,1.3101,1.3151,0
EURUSD,20090129,1.315,1.3178,1.2932,1.2937,0
EURUSD,20090130,1.2938,1.2941,1.2762,1.2811,0
EURUSD,20090201,1.277,1.2785,1.2746,1.2751,0
EURUSD,20090202,1.2752,1.2898,1.2705,1.2813,0
EURUSD,20090203,1.2814,1.3057,1.2799,1.3016,0
EURUSD,20090204,1.3017,1.307,1.2811,1.2834,0
EURUSD,20090205,1.2835,1.2904,1.276,1.2785,0
EURUSD,20090206,1.2786,1.2991,1.2745,1.2938,0
EURUSD,20090208,1.2963,1.2973,1.2946,1.297,0
EURUSD,20090209,1.2969,1.3092,1.2873,1.2999,0
EURUSD,20090210,1.3,1.3074,1.281,1.2906,0
EURUSD,20090211,1.2907,1.2997,1.2833,1.2884,0
EURUSD,20090212,1.2885,1.2942,1.2721,1.2895,0
EURUSD,20090213,1.2894,1.2942,1.2821,1.2861,0
EURUSD,20090215,1.2781,1.2807,1.2766,1.2786,0
EURUSD,20090216,1.2788,1.2824,1.2726,1.2796,0
EURUSD,20090217,1.2795,1.2799,1.2562,1.2575,0
EURUSD,20090218,1.2576,1.264,1.2513,1.2554,0
EURUSD,20090219,1.2553,1.276,1.2539,1.2687,0
EURUSD,20090220,1.2686,1.2883,1.2557,1.2824,0
EURUSD,20090222,1.2815,1.2818,1.2814,1.2817,0
EURUSD,20090223,1.2818,1.299,1.269,1.271,0
EURUSD,20090224,1.2708,1.2877,1.2661,1.2868,0
EURUSD,20090225,1.2867,1.2898,1.269,1.272,0
EURUSD,20090226,1.2718,1.281,1.2681,1.2733,0
EURUSD,20090227,1.2734,1.2749,1.2603,1.2667,0
EURUSD,20090301,1.263,1.2632,1.2616,1.2619,0
EURUSD,20090302,1.2618,1.263,1.2545,1.2557,0
EURUSD,20090303,1.2558,1.2679,1.2521,1.2541,0
EURUSD,20090304,1.2542,1.2662,1.2455,1.2647,0
EURUSD,20090305,1.2648,1.2653,1.2481,1.254,0
EURUSD,20090306,1.2539,1.2753,1.2536,1.2653,0
EURUSD,20090308,1.2653,1.2682,1.2653,1.2674,0
EURUSD,20090309,1.2673,1.2726,1.2555,1.259,0
EURUSD,20090310,1.2589,1.2822,1.2588,1.2703,0
EURUSD,20090311,1.2704,1.2864,1.2616,1.2821,0
EURUSD,20090312,1.2822,1.2943,1.2731,1.2886,0
EURUSD,20090313,1.2887,1.2956,1.2862,1.2925,0
EURUSD,20090315,1.2883,1.2898,1.2833,1.2847,0
EURUSD,20090316,1.2848,1.307,1.2847,1.297,0
EURUSD,20090317,1.2971,1.3042,1.2931,1.3036,0
EURUSD,20090318,1.3035,1.3533,1.2986,1.3489,0
EURUSD,20090319,1.3488,1.3738,1.3416,1.3655,0
EURUSD,20090320,1.3657,1.3726,1.3517,1.3583,0
EURUSD,20090322,1.3623,1.3674,1.3619,1.3655,0
EURUSD,20090323,1.3654,1.3735,1.3485,1.3621,0
EURUSD,20090324,1.3622,1.3678,1.3431,1.3492,0
EURUSD,20090325,1.3493,1.365,1.3418,1.3577,0
EURUSD,20090326,1.3576,1.364,1.3493,1.3531,0
EURUSD,20090327,1.353,1.3591,1.3256,1.3288,0
EURUSD,20090329,1.3224,1.3233,1.3214,1.323,0
EURUSD,20090330,1.3227,1.3284,1.3113,1.32,0
EURUSD,20090331,1.3201,1.3342,1.3174,1.3241,0
EURUSD,20090401,1.3238,1.3286,1.3165,1.3232,0
EURUSD,20090402,1.3233,1.3516,1.3233,1.3464,0
EURUSD,20090403,1.3463,1.3494,1.3364,1.3484,0
EURUSD,20090405,1.3499,1.3516,1.3495,1.3515,0
EURUSD,20090406,1.3514,1.3582,1.3357,1.3399,0
EURUSD,20090407,1.34,1.3407,1.3225,1.3266,0
EURUSD,20090408,1.3267,1.3309,1.3147,1.3265,0
EURUSD,20090409,1.3266,1.3335,1.3126,1.3157,0
EURUSD,20090410,1.3158,1.3187,1.3087,1.3187,0
EURUSD,20090412,1.3186,1.3191,1.3164,1.3188,0
EURUSD,20090413,1.3181,1.3391,1.3125,1.3367,0
